customer_id,customer_name,gender,age,city,state
988,Oviya Tailor,Female,52,Hyderabad,Telangana
989,Rayaan Sridhar,Male,48,Surat,Gujarat
990,Darpan Dixit,Male,55,Pune,Maharashtra
991,David Som,Male,34,Pune,Maharashtra
992,Gagan Prasad,Male,21,Pune,Maharashtra
993,Upadhriti Gokhale,Female,36,Jaipur,Rajasthan
994,Rajeshri Shan,Female,62,Chennai,Tamil Nadu
995,Gayathri Chaudhary,Female,58,Mumbai,Maharashtra
996,Reyansh Wali,Male,23,Bengaluru,Karnataka
997,Sara Krishnan,Female,50,Mumbai,Maharashtra
998,Chanakya Butala,Male,27,Surat,Gujarat
999,Anamika Uppal,Female,55,Chennai,Tamil Nadu
1000,Jatin Gara,Male,62,Bengaluru,Karnataka
